datetime,username,tweet;;;;;;;;
"2022-04-18 23:48:54+00:00,KabarBanten72,""UU TPKS Disahkan, Berikut 6 Poin Penting dari Permendikbudristek https://t.co/rtxsuhD4ox""";;;;;;;;
"2022-04-18 22:32:56+00:00,Akunkuopiniku,""@rizkiwulandani @byeoreum @tegarfr__ @dikignwn @Wirogendheng88 @tubirfess UU TPKS dan kenaikan usia menikah aja udah ngebuktiin ini salah, child marriage itu dihalalkan di islam. Sedangkan batas usia pernikahan itu 19 disini""";;;;;;;;
"2022-04-18 21:41:24+00:00,Mat16_16,""Kerja lamban.";;;;;;;;
;;;;;;;;
Bikin UU utk melindungi perempuan dr kejahatan sexual kok butuh waktu 10 thn.;;;;;;;;
Itupun stlh didemo berkali2.;;;;;;;;
;;;;;;;;
BEM SI;;;;;;;;
BEM UI;;;;;;;;
#perempuanbisa;;;;;;;;
DPR RI;;;;;;;;
Joko Widodo;;;;;;;;
PDIP;;;;;;;;
Polri;;;;;;;;
UU TPKS;;;;;;;;
detikNews;;;;;;;;
Komnas Perempuan;;;;;;;;
Partai Demokrat;;;;;;;;
Susi Pudjiastuti;;;;;;;;
Yenny Wahid;;;;;;;;
"Mata Najwa https://t.co/WKBPEwDRce""";;;;;;;;
"2022-04-16 03:00:00+00:00,uworthitforme,""Semoga dengan di sahkan RUU TPKS menjadi UU, dapat menjadi tameng untuk kaum perempuan ";;;;;;;;
"#SuksemaBintangPuspayoga https://t.co/m0kh4N4WuR""";;;;;;;;
"2022-04-16 03:00:00+00:00,asemcuy,""Presiden jokowi akhirnya resmikan RUU TPKS jadi UU , terima kasih pak";;;;;;;;
"#SuksemaBintangPuspayoga https://t.co/YXij5GB1tH""";;;;;;;;
"2022-04-16 03:00:00+00:00,Jarot8713,""Setelah RUU TPKS di sahkan jadi UU , begini janji menteri #SuksemaBintangPuspayoga https://t.co/3gPiAl81zM""";;;;;;;;
"2022-04-16 03:00:00+00:00,Meymey16897723,""https://t.co/vyrOZxoS6w";;;;;;;;
"Hadiah bagi perempuan Indonesia bawah RUU TPKS telah sah menjadi uu #SuksemaBintangPuspayoga""";;;;;;;;
"2022-04-16 03:00:00+00:00,Rere_yu7,""Lega banget ";;;;;;;;
"akhirnya disahkan UU TPKS, jangan lupa baca jenis2 kekerasan yg telah ada aturannya y https://t.co/v6NclgSTke   #SuksemaBintangPuspayoga""";;;;;;;;
"2022-04-16 03:00:00+00:00,Fifins8,""UU TPKS mengatur victim trust atau dana bantuan korban, yakni kompensasi yang diberikan negara kepada korban kekerasan seksual jika pelaku kekerasan seksual tidak bisa membayar restitusi, mantap nih    #SuksemaBintangPuspayoga https://t.co/Bqvz93dr8I""";;;;;;;;
2022-04-16 03:00:00+00:00,Galangpra8,Dengan disahkannya harapnnya UU TPKS ini bisa memberikan payung perlindungan bagi korban kekerasan seksual. #SuksemaBintangPuspayoga https://t.co/pgd8SbCoJK;;;;;;;;
2022-04-16 03:00:00+00:00,ArianaSaja,DPR RI bersama #SuksemaBintangPuspayoga secara kompak telah mengesahkan UU TPKS. Awal yg bagus 👍 https://t.co/2owynATAyq;;;;;;;;
2022-04-16 03:00:00+00:00,Nurdayat990,Dengan di sah kan nya UU TPKS arti nya perempuan kita semakin terlindungi #SuksemaBintangPuspayoga https://t.co/UgtvSxPnmD;;;;;;;;
"2022-04-16 03:00:00+00:00,elsassy_,""yuk simak apa aja macam kekerasan dalam RUU TPKS yang udah sah jadi UU";;;;;;;;
#SuksemaBintangPuspayoga;;;;;;;;
"https://t.co/XgqkaS59ng""";;;;;;;;
2022-04-16 02:58:58+00:00,ashtonslilgurl,Yang punya pdf uu tpks terbaruu mau dong plsplspls;;;;;;;;
2022-04-16 02:57:06+00:00,vvarganet1,@Cintada16 @SmithAprilia Langsung aplikasikan UU TPKS;;;;;;;;
2022-04-16 02:54:42+00:00,Beritasatu,KBPP Polri Apresiasi Kepemimpinan Puan Maharani atas Pengesahan UU TPKS https://t.co/v791Im6kJt https://t.co/qowh69fZvy;;;;;;;;
"2022-04-16 02:52:27+00:00,__dtm__,""@ribonk Lumayan, baru mensahkan UU TPKS, Trus kmaren baru demo juga. Cuma ya rakyatnya problematik aja.""";;;;;;;;
2022-04-16 02:52:07+00:00,gunagainsthead,@BuAgus17 perzinaan yg berujung aborsi masuknya ke UU TPKS ini;;;;;;;;
"2022-04-16 02:50:55+00:00,kurodai556,""@AndyHusky9 bisa dituntut pakai UU tpks sih ini mbaknya. pria² ini kan korban, gak ada konsen.""";;;;;;;;
2022-04-16 02:50:33+00:00,jurnascom,UU TPKS Bukti Perjuangan DPR untuk terus Menghidupkan Semangat Kartini https://t.co/gFjgwKkOXk;;;;;;;;
2022-04-16 02:50:04+00:00,stafsuscolonial,@intanlestari_09 Kamu bilang gitu dah masuk kekerasan sexual loh di UU TPKS;;;;;;;;
"2022-04-16 02:30:43+00:00,LarosMedia,""Tok! UU TPKS Sudah Disahkan, Ini Dia Poin-poin Penting yang Perlu Dicatat https://t.co/ppkEsjQTyE""";;;;;;;;
2022-04-16 02:16:52+00:00,pragamadi,UU tpks 🤔🤔🤔;;;;;;;;
2022-04-16 02:13:22+00:00,Kasayanto_,@Partono_ADjem Bisa pake UU TPKS gak yaa ... ???;;;;;;;;
"2022-04-16 02:08:25+00:00,derschwebende,""Boleh ga sih kita bilang UU TPKS ini sebenarnya berangkat dari pemikiran yang seksis? Pengusungnya orang-orang yang melihat laki-laki sebagai monster menakutkan, penjahat kelamin yang bakal ngelakuin apapun buat ngewe sembarangan sehingga harus dihukum sampai jera 😒""";;;;;;;;
2022-04-16 01:52:30+00:00,SakiinaQhiCO_33,@kalla_jengking Sangat melindungi para korban dgn disahkannya UU TPKS;;;;;;;;
2022-04-16 01:51:47+00:00,SakiinaQhiCO_33,@AliBej0 Setuju donk UU TPKS;;;;;;;;
"2022-04-16 01:51:23+00:00,ErtinaNila,""Simak Poin-Poin Penting dalam UU TPKS";;;;;;;;
" https://t.co/Zn5mA1tQ80 #kekerasanseksual #UUTPKS #Poin-poin @Wongkito__Co""";;;;;;;;
2022-04-16 01:42:02+00:00,SakiinaQhiCO_33,@AliBej0 Dukung donk pastinya UU TPKS;;;;;;;;
2022-04-16 01:41:57+00:00,MamiaAja,@lintang_ayoe @Kemdikbud_RI @nadiemmakarim makasih bgt Pak @jokowi dan DPR @puanmaharani_ri sdh kerja sama mensahkan UU TPKS.;;;;;;;;
"2022-04-16 01:41:46+00:00,derschwebende,""Kesal dengan narasi banyak aktivis yang menyepelekan false accusations. Sebelum UU TPKS disahkan, saya juga takut dengan kemungkinan ini. Wajar dong, saya laki-laki. Ruginya banyak kalau kena FA ini. Hilang nama baik, kerjaan, relasi, dan akhirnya bisa hilang nyawa karena depresi""";;;;;;;;
"2022-04-16 01:41:12+00:00,Alya_Claudia99,""@WinnerJhonshon Dan jujur ortu gue relawan PKS... Dimna gue yg sebagai korban KS mati Matian buat UU TPKS ini segera di sahkan, ortu gua melonak.. dan bahkan mengejudge gua setiap hari.. akhirnya gue kabur lah dr rumah, Cape!! Bahkan di katain ajaran sesat tolong hadehh, sick""";;;;;;;;
"2022-04-16 01:33:19+00:00,most1058,""Sambut UU TPKS, Erick Terbitkan Surat Edaran Cegah Kekerasan dan Pelecehan di BUMN #MostUpdate1058";;;;;;;;
;;;;;;;;
Selengkapnya:;;;;;;;;
"https://t.co/pI0CJNJQgF""";;;;;;;;
2022-04-16 01:30:10+00:00,SakiinaQhiCO_33,@chinta_chintata Mantap akhirnya disahkan jg menjadi UU TPKS;;;;;;;;
2022-04-16 01:26:13+00:00,SakiinaQhiCO_33,@catatankaqihati Terimakasih Pemerintah atas di sahkan nya UU TPKS 📌📌;;;;;;;;
2022-04-16 01:13:18+00:00,sipalingyadhi,@bandacatturas UU TPKS itu melindungi laki laki juga ga sebagai korban salah tuduh? Atau cuma sepihak melindungi wanita seakan cuma mereka yg bisa jadi korban TPKS?;;;;;;;;
"2022-04-16 00:59:46+00:00,ceterayadayada,""@Widodo17942907 @gendisdailyshop @alextham878 Yes dan makanya lu ga perlu sok2 define """"cewe baik2 harusnya blablabla"""".";;;;;;;;
;;;;;;;;
"Oh iya lupa, pas baca2 UU TPKS kemarin, tweet open BO tsb bisa loh dituntut ke hukum kalo si mbaknya keberatan :)""";;;;;;;;
2022-04-16 00:58:11+00:00,sondangsway,@ElinaDio Jawab UU TPKS sudah disahkan di Paripurna. wkwkwk;;;;;;;;
"2022-04-16 00:50:20+00:00,SakiinaQhiCO_33,""🎈 Good News 🎈";;;;;;;;
;;;;;;;;
UU TPKS kini sudah disahkan , ini merupakan kabar baik khususnya bagi kaum Perempuan Indonesia.;;;;;;;;
;;;;;;;;
"UU TPKS merupakan payung hukum bagi para korban kekerasan/pelecehan seksual sehingga para korban mendapatkan jaminan perlindungan dan mendapatkan rasa keadilan https://t.co/uLScgSDKSu""";;;;;;;;
"2022-04-16 00:46:40+00:00,smasatup,""@RalineAlisya @nadiemmakarim Kita sudah punya UU TPKS, ini cukup ampuh jika dijalankan dg tegas. Hakim tidak perlu ragu2 lagi.""";;;;;;;;
"2022-04-16 00:43:03+00:00,VIVAcoid,""Sambut UU TPKS, Erick Thohir Buat Kebijakan RWP untuk BUMN https://t.co/ViSD2LXXlE""";;;;;;;;
"2022-04-16 00:28:28+00:00,ComAntaranews,""Sambut UU TPKS, Erick terbitkan surat edaran cegah pelecehan di BUMN - ANTARA News Jambi https://t.co/4wYwNVFUUp""";;;;;;;;
"2022-04-16 00:21:14+00:00,egyptmoses911,""🚂🚋🚃🚋🚃🚋🚃";;;;;;;;
;;;;;;;;
RUU TPKS RESMI DISETUJUI ;;;;;;;;
DPR RI JADI UU;;;;;;;;
;;;;;;;;
🚂🚋🚃🚋🚃🚋🚃🚋🚃🚋🚃🚋🚃🚋;;;;;;;;
#BerjuangMembangunNegeri;;;;;;;;
"#BerjuangMembangunNegeri https://t.co/I2Q4qlsjOI""";;;;;;;;
"2022-04-16 00:21:05+00:00,genie037,""🚂🚋🚃🚋🚃🚋🚃";;;;;;;;
;;;;;;;;
RUU TPKS RESMI DISETUJUI ;;;;;;;;
DPR RI JADI UU;;;;;;;;
;;;;;;;;
🚂🚋🚃🚋🚃🚋🚃🚋🚃🚋🚃🚋🚃🚋;;;;;;;;
#BerjuangMembangunNegeri;;;;;;;;
"#BerjuangMembangunNegeri https://t.co/dqyjcm13iB""";;;;;;;;
"2022-04-16 00:18:20+00:00,smasatup,""@ElinaDio Hahaha, sekarang bisa dilaporkan menggunakan UU TPKS, serius ini, jangan main2.""";;;;;;;;
2022-04-16 00:14:11+00:00,oreska8,Harusnya kemarin turun juga ketika pemerintah  membuat undang2 tantang RUU TPKS yang selalu di gagalkan salah satu partai...yang tidak suka uu tsb di sahkan...mengingay tingkat kekerasan seksual di negara kita mengerikan...bnyak pedofil yang selalu berada di sekitar kita;;;;;;;;
2022-04-16 00:09:23+00:00,garuda080,@pelitabangsa45 Dukung UU TPKS;;;;;;;;
"2022-04-15 23:58:22+00:00,Fixtech7,""@bandacatturas Maaf, sy yg bodoh ini";;;;;;;;
Subtansi penolakan UU TPKS itu dibagian mana yg ditolak, seluruh nya atau pasal mana yg tdk pas??;;;;;;;;
;;;;;;;;
"Mhn petunjuk dan arahan..🙂🙏🙏""";;;;;;;;
"2022-04-15 23:57:44+00:00,jengonkri,""@pengendalijari @sandhatu Cb baca tl nya bang @WinnerJhonshon mengenai UU TPKS baru, sepertinya sangat pro korban""";;;;;;;;
"2022-04-15 23:54:52+00:00,WishFm107,""Payung hukum bagi korban pemerkosaan UU TPKS";;;;;;;;
,..............;;;;;;;;
;;;;;;;;
#mudiklancar;;;;;;;;
#vaksinboster;;;;;;;;
"#LawanKovidDenganVaksin https://t.co/vBzMMF8br2""";;;;;;;;
"2022-04-15 23:53:21+00:00,WishFm107,""Hadiah untuk perempuan indonesia terbitnya UU TPKS";;;;;;;;
;;;;;;;;
#mudiklancar;;;;;;;;
#vaksinboster;;;;;;;;
"#LawanKovidDenganVaksin https://t.co/dpmuEBiipD""";;;;;;;;
"2022-04-15 23:51:19+00:00,WishFm107,""UU TPKS mengatur hukum pindana pemerkosaan";;;;;;;;
;;;;;;;;
#mudiklancar;;;;;;;;
#vaksinboster;;;;;;;;
"#LawanKovidDenganVaksin https://t.co/HzkftCVozU""";;;;;;;;
2022-04-15 23:32:21+00:00,SmokeOnTheAir1,Memperjuangkan pengesahan UU TPKS;;;;;;;;
"2022-04-15 23:26:22+00:00,betty_cricket,""RUU tpks resmi disetujui DPR RI jadi uu";;;;;;;;
"#BerjuangMembangunNegeri https://t.co/3oh4fj1X71""";;;;;;;;
"2022-04-15 23:19:29+00:00,Penyair_Berdiri,""Pada tahun 2014-2017: RUU TPKS Masuk Prolegnas &amp"; mendapat dukungan Pak @jokowi.;;;;;;;
Akhirnya, pada 12 April 2022, DPR RI mengesahkannya menjadi UU Tindak Pidana Kekerasan Seksual (TPKS).;;;;;;;;
;;;;;;;;
Semoga Segera menjadi instrumen hukum yang kuat &amp;" komprehensif. https://t.co/WC4hVszKRY""";;;;;;;
"2022-04-15 23:19:00+00:00,bangwinissimo,""Kalau pola pandang masyarakat kita terhadap sikap-sikap yang masuk dalam tindakan pelecehan seksual tidak segera diubah, maka akan sangat mungkin terjadi UU TPKS yg baru saja disahkan akan menjadi jebakan bagi mereka. Oleh karena itu perlu ada sosialisasi &amp";" edukasi lbh lanjut""";;;;;;;
"2022-04-15 23:16:29+00:00,Melvin5111,""Tolong dong @Kemenag_RI Dan @DivHumas_Polri tolong di investigasi kasus ini. Ini jelas melanggar UU TPKS ";;;;;;;;
@MadebyL1zzy;;;;;;;;
@Lembayung071;;;;;;;;
@AnakLolina2;;;;;;;;
@namakoen3y;;;;;;;;
"https://t.co/xcezGPBXp6""";;;;;;;;
"2022-04-15 23:08:57+00:00,1nserttranstv,""Tulis Surat Terbuka untuk Gofar Hilman, Arian Seringai Bahas Seksisme &amp";" UU TPKS https://t.co/3ixNodb2BY""";;;;;;;
2022-04-15 23:03:55+00:00,pengendalijari,@sandhatu Semoga UU TPKS bisa menjerat para predator online tsb. 💪💪;;;;;;;;
2022-04-15 22:38:25+00:00,AswadBaihaqi,Tokkk!! RUU TPKS resmi disahkan menjadi UU TPKS https://t.co/BA4c7bUJF4;;;;;;;;
"2022-04-15 22:26:27+00:00,bosas_wave,""@balki_cuyy @akhiraaan Baru keluar UU TPKS goblog. Banyak korban KS yg dikriminalisasi karena tidak ada payung hukum dan ketimpangan relasi kuasa. Educate your self, goblok.""";;;;;;;;
2022-04-15 22:15:32+00:00,jenngio_BiGWin,@Elvadino2 @BuAgus17 @gunagainsthead @OnlyJoy17883128 Makanya di UU TPKS ada poin klo aparat n yg terkait dengan urusan hukum harus mematuhi ketentuan dalam UU TPKS seperti penjelasan tautan ini.Tinggal liat bagaimana kelanjutannya aja;;;;;;;;
"2022-04-15 22:10:27+00:00,adeirmaa__,""kalo ga sengaja lewat TL tu, yg byk nolak UUTPKS kebanyakan dari pihak laki yaa. 😔""";;;;;;;;
2022-04-15 22:09:11+00:00,elektrolanang,Sudah tidak bisa menyanyikan lagu Sedang Ingin Bercinta by Dewa 19 karena UU TPKS;;;;;;;;
"2022-04-15 21:49:22+00:00,TTermada,""Jadi terimakasih UU TPKS";;;;;;;;
;;;;;;;;
Ini kemenangan patriarki sejati;;;;;;;;
;;;;;;;;
"Kami jadi punya alasan untuk memilih https://t.co/uueu2e2EqG""";;;;;;;;
"2022-04-15 21:48:00+00:00,TTermada,""Idih, semoga dengan momen UU TPKS ini para pria bisa lebih hati2 dalam memilih pasangan nya nanti";;;;;;;;
;;;;;;;;
Jangan ngambil fasum dah klo buat dijadiin bini, ingat, menguasai fasum untuk dinikmati sendiri itu kurang ajar namanya;;;;;;;;
;;;;;;;;
"Nikahi wanita baik2, fasum biarkan tetap jadi fasum""";;;;;;;;
2022-04-15 21:36:33+00:00,ootofthebox,@kayyzeell Daripada grusa grusu jg bahaya sih. Ak wingi moco UU TPKS iki ae yo ada beberapa poin sing berpotensi terjadi kriminalisasi. Lek nganggur2 worth to read sih;;;;;;;;
"2022-04-15 21:29:12+00:00,TTermada,""UU TPKS ini bagus buat para pria";;;;;;;;
;;;;;;;;
"Jadi punya alasan lebih buat ngutamain nikah ama cewe perawan dripada kebayar mahal buat miara pere yg udah ditelanjangin banyak orang""";;;;;;;;
"2022-04-15 21:07:05+00:00,Zeus_fellow,""Menarik ini kenapa orang-orang yg kontra uu tpks dulu karena bikin seks bebas, sekarang argumen kontranya karena bisa bikin tuduhan palsu""";;;;;;;;
2022-04-15 20:53:51+00:00,ketopract,Lalu si mba nya malah nge laporin ke pihak berwajib dg dasar UU TPKS;;;;;;;;
2022-04-15 20:42:26+00:00,MamiaAja,@jalanmuter masuk. UU TPKS menjamin kekerasan seksual dlm lembaga perkawinan dapat dipidanakan.;;;;;;;;
2022-04-15 20:39:16+00:00,jalanmuter,@MamiaAja kalo ini masuk ga ke UU TPKS? https://t.co/glqwZswP10;;;;;;;;
"2022-04-15 20:31:53+00:00,alter_zombie,""@_ekokuntadhi Bisa terkena UU TPKS ga ya,,?""";;;;;;;;
2022-04-15 20:31:45+00:00,MamiaDoang,@veraagustian_ @YRadianto @AimanJudakusum1 @elkrova Gunakan UU TPKS.;;;;;;;;
"2022-04-15 20:31:08+00:00,deadendaccountt,""@alter18base Malah sekarang dia udh bisa diancam pidana kok. Ada UU TPKS.";;;;;;;;
"Kasihin aja isi UUnya, buat bikin dia down, setelah dia ampun-ampun minta maaf, baru kamu laporin. Pengin liat mukanya pas minta ampun ketakutan.""";;;;;;;;
"2022-04-15 20:26:56+00:00,KabarMuh_ID,""Secercah harapan yang telah lama dinanti, PP @PPAisyiyah menyambut haru dengan disahkannya UU TPKS di bulan puasa ini. https://t.co/zGBBbswLe6";;;;;;;;
"#TPKS #RUU #pelecehanseksual #SeribuKebaikan #ZakatAwalWaktu #Ramadan #LetTheEarthBreath""";;;;;;;;
"2022-04-15 20:00:00+00:00,ekky1995,""208. Problem 'abu-abu' daripada UU TPKS";;;;;;;;
"https://t.co/VxYGsfXI7B""";;;;;;;;
"2022-04-15 19:42:07+00:00,AlwiFathin,""Yang sering memfatwakan kalau demontrasi itu hukumnya haram, noh coba tujukan fatwa antum ke yang demo mendukung UU #TPKS, #LGBT, menolak PERDA Syariah..";;;;;;;;
;;;;;;;;
"Jangan malah hanya fokus ditunjukkan ke yang berdemo turunkan harga #BBM, penolakan #3periode..""";;;;;;;;
"2022-04-15 19:26:44+00:00,AnisaMahrni,""Jika ingin memasukkan tentng seks bebas didlm UU TPKS ini,itu bukan tempatny,karna kembali lagi ke tujuan UU tersebut,seperti yang pernah di sampaikan oleh mbak bibif,ahli hukum tata negara""";;;;;;;;
"2022-04-15 19:26:43+00:00,AnisaMahrni,""Menolak UU TPKS dengan alasan melegalkan zina,hal ini berarti masih ada kekeliruan dlm memahami UU TPKS. UU ini pada dasarny bertujuan untuk memberikan efek jera pada pelaku KS,serta memberikan perlindungan bagi korban,keluarga dan saksi...""";;;;;;;;
2022-04-15 19:02:41+00:00,thumbprintco,Gw berharap uu tpks bener2 digunain ga cuma lip service doang;;;;;;;;
"2022-04-15 18:06:25+00:00,tehtjelup_,""@undipmenfess sekarang udah ada UU TPKS kak. langsung aja lapor ke polisi kak, disertai bukti buktinya.""";;;;;;;;
"2022-04-15 18:05:03+00:00,RMOLMagz,""UU TPKS Disahkan, Nasdem Ingatkan Pemerintah Segera Selesaikan Aturan Turunannya https://t.co/t4VvlSJAZx https://t.co/K2gmX2vlGm""";;;;;;;;
"2022-04-15 18:03:26+00:00,ginatarmu,""UU TPKS disahkan bikin aku seneng dan haru. Sebagai pembaca puluhan berita setiap hari, emosiku selalu roller coaster tiap baca berita kasus KS, khususon yg penanganannya acakabrut. Setidaknya aturan ini disahkan ada sebuah harap. Tapi ini bukan akhir...""";;;;;;;;
"2022-04-15 17:55:07+00:00,kookminluv__,""@nthnatha setau gue udh bisa sekarang, udh ada UU TPKS""";;;;;;;;
"2022-04-15 17:50:50+00:00,reganfarma,""@isikepalatama Daripada fafifu-wasweswos di medsos, mending advokasi pake UU tpks 😅""";;;;;;;;
"2022-04-15 17:46:37+00:00,Popularitascom,""NasDem Aceh: UU TPKS kado terbaik terhadap upaya perlindungan perempuan";;;;;;;;
;;;;;;;;
 #NasdemAceh #nasdem #pelecehanseksual #RUUTPKS #UUTPKS #popularitascom;;;;;;;;
"https://t.co/M11VYz1NTs""";;;;;;;;
"2022-04-15 17:38:15+00:00,perkasa95,""Sikat pake uu tpks nih, supporter norak!""";;;;;;;;
"2022-04-15 17:27:17+00:00,ArisRiiss,""Itulah perlunya UU TPKS, biar gak kebiasaan ngelakuin yg begini-begini""";;;;;;;;
2022-04-15 17:11:02+00:00,jpnncom,Undang-undang TPKS ini bertujuan untuk memberikan kerangka hukum bagi para korban kekerasan seksual untuk menuntut keadilan #UUTPKS https://t.co/uXyRbvwFGQ;;;;;;;;
2022-04-15 16:38:15+00:00,manusiagenerik,@jspradana Enak aja yg gitu dimaklumin?! Di taun 2022 gini?! UU TPKS aj udh sah!!;;;;;;;;
"2022-04-15 16:24:09+00:00,24hourindonesia,""#News #antara #antaranews #antaranews #aremaniainfo Sambut UU TPKS, Erick terbitkan surat edaran cegah pelecehan di BUMN https://t.co/cnQP0C6ase""";;;;;;;;
2022-04-15 16:23:48+00:00,oomhardy,bisa ga si abis ini lawless jd salah satu arena kolab &amp; konsolidasi gerakan dan agenda2 pasca uu tpks.;;;;;;;
"2022-04-15 16:23:07+00:00,ripnwise,""daripada ngapusin email, mending ngapusin stiker WA lu yg bokep itu. kena UU TPKS gara² ngirim stiker bokep kan gak lucu, cuy.""";;;;;;;;
"2022-04-15 16:20:58+00:00,plumbinq,""UU TPKS ini sebenarnya cuman buat nangkepin akun sosmed username """"pakboi, pakgirl""""""";;;;;;;;
"2022-04-15 16:16:15+00:00,wewegomb,""percaya deh pasca UU TPKS ini kalo lu bermasalah kekerasan seksual atau dituduh melakukan itu ,yg bisa nyelamatin lu cuma cewe, udah ga bisa abang-abangan lagi. jadi baik2 deh jaga citra diri lu.""";;;;;;;;
"2022-04-15 16:15:03+00:00,agisesya,""Dengan baru disahkannya UU TPKS, seru kali ya dengerin cerita pelecehan yg mungkin sering dialami pelaku olahraga wanita. Dari siulan sampe teriakan norak kayak gini""";;;;;;;;
"2022-04-15 16:10:37+00:00,wewegomb,""Gofar tamat sih.. RUU TPKS udah jadi UU, lo udah jadi dinosaurus. adek2 ga usah lah niru kelakuan dia atau ngidolain dia, lu berpotensi kena masalah lebih besar, abang gofar beruntung beres sebelum RUU tersebut jadi UU.""";;;;;;;;
"2022-04-15 16:09:50+00:00,ekky1995,""Kekhawatiran tambahan soal UU TPKS itu :";;;;;;;;
"https://t.co/7EnvSzz4x4""";;;;;;;;
"2022-04-15 16:06:18+00:00,ekky1995,""Tambahan aja, saya bikin tweet beginian bukan karena ngerasa pernah """"aneh-aneh"""" ke perempuan, cuma murni kekhawatiran aja kalo UU TPKS tau2 disalahgunakan sama oknum.";;;;;;;;
"https://t.co/VxYGsfG6J1""";;;;;;;;
"2022-04-15 16:05:41+00:00,mynameprada,""Mutualisme tak terduga dari UU TPKS:";;;;;;;;
;;;;;;;;
gofar hilman feat ultra agamis Islam (padahal sangean) ;;;;;;;;
;;;;;;;;
Membagongkan. ;;;;;;;;
;;;;;;;;
#MeToo;;;;;;;;
;;;;;;;;
Sama2 problematik;;;;;;;;
;;;;;;;;
"https://t.co/8BmAYH8rtj""";;;;;;;;
"2022-04-15 15:50:57+00:00,fmuchtar_,""@sentris_man Walaupun begitu, gua tetep dukung disahkannya UU TPKS, sambil kita kawal penerapannya""";;;;;;;;
"2022-04-15 15:50:41+00:00,egaskalit,""@AmanillahH @SoundOfYogi Kalau saya tidak salah tangkap, bang @WinnerJhonshon bilang, UUTPKS menutup tuntutan balik.""";;;;;;;;
2022-04-15 15:46:06+00:00,ChakrawalaS,OMPI dan INFID Desak Pemerintah Segera Susun Aturan Terkait UU TPKS https://t.co/nc3eGmAzHe;;;;;;;;
2022-04-15 15:44:44+00:00,Anti_Tali_Ban,@PKSejahtera Selamat Datang di era UU TPKS;;;;;;;;
"2022-04-15 15:43:53+00:00,garini_nuansa,""Paling keren sih dan paling penasaran, gimana perempuan-perempuan hebat di parlemen kawal negosiasi uu tpks kemarin disahkan. Juga semua perempuan yang menyusun dan mengawal. Keren!!""";;;;;;;;
2022-04-15 15:34:34+00:00,mediaacehco,NasDem Aceh Nilai UU TPKS Sebagai Kado Terbaik Terhadap Upaya Perlindungan Perempuan https://t.co/DzFAL4uSqT;;;;;;;;
"2022-04-15 15:31:34+00:00,gpnasdempapua,""RT @NasDem: Hadirnya UU Tindak Pidana Kekerasan Seksual (TPKS) harus diikuti pemahaman yang menyeluruh aparat penegak hukum dan masyarakat dalam penerapannya, agar kehadiran beleid itu efektif mencegah dan menuntaskan kasus kekerasan seksual di Tanah Air… https://t.co/YD7ampo73Q""";;;;;;;;
"2022-04-15 15:30:30+00:00,fmuchtar_,""@sentris_man Iyaaa emang samar, tapi dalam hal ini bukan sekedar ghosting biasa yg jadi problem. Kalo sekedar pdkt terus ghosting ya ga memenuhi unsur KS. Cuman gua sepakat emang ada celah false  accusation di UU TPKS.""";;;;;;;;
"2022-04-15 15:29:33+00:00,antarabiz,""Sambut UU TPKS, Erick terbitkan surat edaran cegah pelecehan di BUMN https://t.co/2EuuNcwkhX""";;;;;;;;
2022-04-15 15:26:12+00:00,siulanucritt,@cyyza Tenang ada UU TPKS sekarang;;;;;;;;
2022-04-15 15:23:21+00:00,esfepace,Draft final UU TPKS belum keluar ya.. 🤔;;;;;;;;
"2022-04-15 15:20:47+00:00,haibundacom,""Setelah menempuh 10 tahun perjalanan, akhirnya RUU TPKS disahkan menjadi UU. Apa saja poin-poin penting dari UU TPKS ini? Segera cek pada video, yuk! https://t.co/VxuK6YVVyR""";;;;;;;;
"2022-04-15 15:11:07+00:00,IdusMasdi,""UU TPKS tidak akan tumpang tindih dengan UU lainnya, seperti UU Pornografi atau UU KDRT, karena setiap UU itu mempunyai rumusan norma yang berbeda. Simak uraian lengkap dalam video ini. UU TPKS Tidak Akan Tumpang Tindih dengan UU Lainnya https://t.co/085izCjKQN via @YouTube""";;;;;;;;
2022-04-15 15:09:51+00:00,Anonim3798,@candyinurarea @KazamaIroha5491 @Leon05K @txtdrstoryWA UUTPKS;;;;;;;;
"2022-04-15 15:06:29+00:00,Arief_2792,""@MasMenteri Permendikbud PPKS @nadiemmakarim";;;;;;;;
 &amp;" UU TPKS siap memerangi semua ini""";;;;;;;
2022-04-15 15:06:16+00:00,Arief_2792,@MasMenteri Permendikbud PPKS @nadiemmakarim &amp; UU TPKS siap memerangi semua ini;;;;;;;
"2022-04-15 14:55:27+00:00,kangsayurpagi,""Atur pengingat untuk Space mendatang saya! https://t.co/eyKeXNjN0K";;;;;;;;
Q &amp;" A seputar UU TPKS""";;;;;;;
"2022-04-15 14:53:00+00:00,corinasocialy,""Sebelumnya, saat mengetok palu pengesahan UU TPKS Puan meminta seluruh masyarakat untuk ikut mengawal implementasi UU TPKS. https://t.co/K5SYwaXGtd""";;;;;;;;
2022-04-15 14:52:00+00:00,corinasocialy,Membangun dialog dengan sejumlah organisasi perempuan adalah cara Puan Maharani untuk menyerap aspirasi terkait UU TPKS ini. https://t.co/x7XaHBcT7n;;;;;;;;
